6400	9600
-0.5	43	86	193	316	388	407	554	626	687	749	835	935	979	1073	1182	1235	1354	1412	1475	1535	1612	1758	1795	1869	1980	2064	2123	2166	2242	2320	2415	2554	2628	2666	2776	2843	2888	2970	3043	3193	3216	3324	3392	3442	3585	3638	3696	3767	3841	3920	4023	4144	4202	4256	4341	4446	4533	4636	4699	4791	4871	4916	4998	5110	5128	5243	5280	5369	5471	5522	5616	5736	5818	5883	5970	6032	6152	6191	6250	6369
0.5	7	88	195	319	369	439	538	597	676	782	842	912	991	1106	1144	1238	1316	1436	1459	1536	1626	1747	1789	1879	1969	2047	2084	2228	2276	2358	2467	2501	2610	2715	2785	2800	2904	2975	3104	3143	3260	3293	3361	3471	3574	3604	3684	3823	3878	3925	4013	4154	4223	4264	4337	4467	4483	4583	4668	4723	4815	4904	5029	5066	5154	5209	5283	5371	5453	5520	5638	5725	5768	5897	5973	6030	6085	6170	6286	6335
-0.5	43	94	200	240	336	452	547	623	644	771	833	926	1020	1085	1189	1206	1338	1409	1471	1582	1609	1714	1817	1908	1959	2000	2154	2183	2281	2321	2423	2497	2594	2672	2770	2849	2926	3025	3096	3190	3228	3352	3434	3488	3561	3654	3701	3802	3905	3935	4003	4082	4230	4319	4323	4409	4542	4634	4708	4772	4830	4895	5022	5045	5170	5209	5331	5424	5506	5540	5639	5745	5826	5904	5956	6049	6084	6176	6311	6376
0.5	57	95	164	313	320	404	549	633	700	744	822	922	1029	1065	1170	1222	1290	1435	1507	1529	1644	1724	1798	1845	1931	2040	2145	2206	2259	2377	2444	2525	2599	2655	2731	2804	2943	3031	3046	3187	3262	3309	3373	3480	3563	3648	3711	3801	3840	3946	4011	4148	4185	4268	4396	4443	4541	4571	4687	4740	4859	4925	4995	5059	5179	5272	5332	5412	5445	5546	5671	5755	5777	5874	5964	6069	6082	6206	6254	6363
0.5	12	148	212	309	349	466	493	620	681	799	838	906	1024	1064	1195	1274	1319	1386	1440	1536	1600	1751	1834	1855	1942	2061	2154	2211	2317	2379	2474	2555	2597	2670	2780	2822	2938	2980	3071	3135	3202	3322	3429	3510	3575	3658	3722	3764	3853	3978	4053	4092	4221	4305	4328	4417	4538	4601	4689	4784	4821	4908	4996	5102	5196	5235	5311	5406	5507	5587	5668	5716	5837	5884	5947	6055	6102	6188	6299	6368
-0.5	17	138	188	308	354	434	515	634	712	745	817	936	1007	1048	1184	1265	1359	1373	1512	1582	1665	1713	1794	1899	1971	2059	2101	2209	2250	2383	2443	2531	2598	2640	2770	2829	2952	3028	3084	3126	3246	3293	3392	3489	3555	3667	3752	3794	3882	3921	4071	4102	4208	4288	4349	4466	4492	4620	4713	4725	4827	4938	4982	5112	5144	5201	5292	5387	5492	5571	5667	5694	5780	5841	5968	6015	6129	6182	6280	6397
0.5	44	131	181	301	342	443	480	627	680	787	874	917	965	1066	1163	1203	1286	1425	1508	1570	1642	1735	1794	1845	1979	2020	2098	2189	2249	2381	2409	2506	2621	2669	2763	2879	2900	2989	3116	3122	3229	3326	3374	3471	3549	3644	3700	3800	3869	3957	4076	4129	4195	4290	4379	4442	4504	4582	4683	4720	4825	4934	5028	5117	5177	5254	5327	5386	5480	5554	5651	5733	5770	5906	5957	6008	6099	6211	6251	6398
0.5	29	147	236	279	322	440	509	571	668	757	837	937	992	1042	1189	1211	1307	1370	1462	1533	1661	1705	1811	1905	1968	2075	2094	2171	2306	2371	2428	2524	2606	2673	2789	2851	2898	3038	3074	3176	3211	3312	3390	3494	3521	3615	3713	3781	3868	3946	4039	4159	4223	4243	4345	4430	4499	4572	4708	4753	4800	4918	5028	5103	5135	5240	5315	5424	5501	5522	5621	5703	5777	5886	5962	6068	6123	6217	6311	6396
-0.5	25	87	205	286	382	402	547	583	707	731	854	902	997	1068	1137	1205	1348	1376	1448	1564	1664	1715	1811	1896	1986	2013	2123	2204	2263	2383	2410	2530	2589	2674	2784	2808	2930	2965	3044	3137	3264	3303	3380	3517	3558	3666	3692	3802	3912	3969	4074	4097	4184	4242	4343	4431	4481	4610	4699	4754	4844	4887	5012	5089	5129	5214	5337	5389	5505	5524	5658	5730	5839	5879	5928	6024	6119	6220	6263	6396
-0.5	3	96	172	267	379	447	498	566	693	734	801	948	1005	1045	1131	1242	1325	1414	1502	1592	1612	1724	1832	1914	1941	2013	2091	2205	2292	2368	2478	2488	2615	2693	2756	2820	2953	2968	3095	3193	3224	3323	3383	3475	3527	3661	3747	3821	3892	3994	4016	4139	4214	4283	4390	4428	4550	4636	4702	4750	4854	4914	5016	5070	5181	5265	5357	5435	5448	5523	5648	5735	5763	5842	5923	6057	6085	6218	6295	6393
-0.5	62	107	231	288	355	414	531	621	691	735	815	922	969	1077	1139	1277	1311	1413	1478	1590	1645	1683	1833	1871	1974	2047	2091	2207	2311	2333	2400	2492	2581	2699	2726	2861	2904	3003	3071	3175	3204	3349	3421	3500	3538	3637	3722	3771	3842	3982	4048	4148	4238	4248	4377	4418	4520	4617	4692	4720	4805	4907	5036	5082	5124	5246	5312	5380	5441	5539	5619	5725	5792	5867	5970	6068	6110	6210	6299	6324
-0.5	0	124	206	291	361	462	545	610	645	774	826	896	994	1094	1123	1219	1351	1377	1511	1544	1600	1688	1779	1919	1986	2039	2090	2210	2275	2347	2420	2491	2608	2666	2762	2826	2888	3038	3104	3158	3261	3309	3383	3440	3540	3606	3747	3818	3903	3987	4001	4086	4168	4275	4395	4425	4544	4582	4676	4762	4809	4933	4984	5104	5191	5243	5289	5363	5519	5579	5666	5705	5804	5913	5924	6065	6085	6216	6277	6357
-0.5	37	83	185	276	371	472	542	595	658	770	815	940	975	1081	1143	1233	1354	1418	1475	1536	1610	1694	1764	1912	1930	2018	2141	2236	2318	2371	2447	2504	2601	2656	2791	2867	2924	3037	3071	3167	3207	3296	3365	3506	3559	3675	3681	3793	3853	3926	4061	4131	4183	4303	4351	4409	4551	4587	4693	4760	4862	4925	4992	5049	5136	5246	5334	5374	5482	5528	5676	5691	5799	5870	5943	6068	6106	6207	6317	6361
0.5	7	139	214	293	357	474	488	608	691	787	814	935	976	1095	1187	1200	1309	1391	1459	1595	1654	1700	1760	1918	1960	2071	2102	2179	2280	2375	2443	2554	2612	2714	2727	2801	2951	3023	3081	3170	3254	3359	3390	3444	3574	3606	3739	3803	3851	3950	4043	4155	4238	4246	4348	4467	4544	4580	4717	4741	4805	4885	5008	5082	5194	5214	5286	5366	5447	5523	5638	5725	5837	5874	5975	6049	6099	6172	6310	6322
-0.5	3	100	189	312	365	417	492	581	687	737	873	911	991	1050	1130	1236	1294	1397	1494	1532	1637	1686	1788	1904	1966	2023	2149	2215	2275	2373	2403	2539	2569	2705	2790	2802	2920	3012	3059	3152	3246	3346	3432	3493	3583	3650	3687	3839	3880	3970	4013	4106	4232	4254	4327	4456	4485	4622	4643	4743	4831	4912	4963	5110	5175	5224	5319	5366	5465	5559	5612	5710	5769	5842	5943	6033	6149	6229	6279	6391
-0.5	46	90	194	278	373	468	508	630	712	751	800	950	980	1074	1168	1269	1334	1382	1456	1582	1614	1732	1797	1867	1986	2070	2133	2189	2282	2327	2445	2553	2562	2677	2736	2810	2916	2991	3066	3136	3252	3357	3410	3460	3546	3603	3726	3799	3875	3928	4058	4097	4188	4305	4364	4412	4541	4617	4689	4740	4802	4891	5018	5084	5121	5218	5336	5436	5510	5530	5622	5746	5817	5919	5953	6038	6087	6176	6275	6378
0.5	78	101	227	275	378	420	539	612	681	750	879	880	965	1062	1124	1240	1303	1437	1464	1587	1656	1716	1789	1850	1963	2048	2117	2230	2251	2376	2470	2489	2583	2678	2784	2840	2923	2967	3046	3137	3207	3347	3438	3519	3583	3601	3759	3830	3903	3965	4004	4103	4225	4262	4380	4434	4504	4623	4703	4765	4822	4900	4997	5097	5130	5237	5306	5377	5514	5562	5661	5733	5807	5869	5951	6032	6090	6225	6276	6335
-0.5	40	127	219	242	346	422	552	614	676	746	847	934	1026	1078	1122	1200	1290	1420	1463	1565	1671	1728	1797	1874	1993	2037	2081	2211	2290	2368	2461	2552	2629	2657	2774	2806	2943	3030	3072	3144	3258	3309	3380	3464	3524	3606	3700	3834	3889	3943	4067	4103	4196	4257	4383	4474	4497	4567	4667	4738	4809	4932	5032	5095	5196	5245	5351	5419	5467	5583	5654	5733	5829	5892	5928	6059	6084	6226	6316	6339
-0.5	29	143	193	243	363	444	490	629	668	785	848	885	963	1063	1190	1217	1350	1416	1519	1554	1669	1709	1775	1900	1974	2049	2141	2173	2275	2383	2418	2529	2571	2678	2724	2814	2920	3018	3076	3123	3244	3297	3388	3453	3578	3640	3748	3795	3853	3983	4075	4125	4166	4319	4353	4467	4520	4630	4710	4794	4848	4893	5020	5076	5139	5213	5333	5428	5480	5551	5649	5734	5773	5872	5948	6019	6145	6171	6240	6347
0.5	10	129	214	312	364	448	495	637	677	722	802	946	992	1066	1178	1229	1306	1436	1509	1542	1637	1748	1779	1915	1962	2013	2087	2167	2319	2323	2468	2485	2572	2713	2745	2806	2896	3011	3084	3160	3228	3312	3428	3519	3585	3617	3735	3802	3861	3982	4059	4080	4189	4311	4341	4425	4538	4592	4699	4734	4829	4899	5025	5052	5135	5267	5284	5388	5503	5549	5678	5732	5780	5861	5941	6066	6094	6195	6306	6382
0.5	25	146	182	274	328	469	494	606	718	720	868	933	960	1115	1183	1214	1333	1378	1471	1577	1627	1693	1799	1842	1932	2070	2153	2165	2286	2396	2473	2490	2598	2706	2736	2855	2941	3025	3071	3191	3266	3291	3386	3480	3528	3634	3734	3820	3842	3927	4053	4125	4176	4312	4368	4471	4556	4618	4672	4756	4819	4929	4997	5110	5158	5235	5323	5439	5509	5545	5601	5733	5802	5854	5968	6028	6143	6201	6315	6374
0.5	30	157	170	311	336	405	555	561	654	783	856	954	968	1072	1198	1235	1307	1431	1503	1541	1626	1738	1814	1912	1928	2019	2106	2199	2305	2378	2401	2490	2586	2692	2740	2802	2889	2992	3043	3198	3235	3299	3397	3459	3534	3655	3753	3829	3891	3995	4036	4142	4218	4283	4347	4426	4547	4607	4693	4761	4863	4891	5022	5119	5179	5263	5357	5422	5461	5524	5623	5753	5787	5886	5952	6075	6104	6201	6295	6356
-0.5	31	123	192	275	356	415	535	613	693	739	818	925	967	1117	1168	1263	1333	1401	1516	1588	1646	1699	1765	1860	1988	2066	2141	2202	2261	2394	2452	2548	2631	2703	2792	2873	2953	2982	3070	3148	3277	3350	3379	3517	3572	3638	3703	3837	3903	3996	4049	4091	4180	4279	4376	4415	4480	4629	4648	4743	4858	4938	5014	5081	5194	5278	5330	5436	5488	5554	5653	5713	5806	5878	5947	6064	6099	6171	6270	6321
-0.5	0	124	232	316	329	405	537	620	712	775	808	897	1028	1103	1132	1248	1328	1395	1462	1599	1678	1743	1787	1909	1947	2006	2141	2183	2245	2325	2444	2487	2627	2703	2794	2811	2934	2965	3107	3190	3228	3292	3391	3455	3597	3605	3724	3812	3871	3965	4014	4146	4196	4294	4385	4452	4489	4621	4683	4785	4842	4958	4989	5104	5179	5263	5350	5380	5463	5553	5650	5711	5809	5853	5971	6049	6085	6164	6286	6347
-0.5	59	87	210	299	365	408	520	616	675	786	820	886	965	1079	1180	1209	1306	1390	1485	1575	1645	1736	1806	1858	1983	2029	2111	2226	2262	2337	2416	2506	2612	2715	2774	2804	2955	3009	3069	3177	3252	3315	3408	3509	3577	3663	3741	3835	3877	3973	4027	4122	4229	4276	4394	4473	4519	4615	4655	4787	4800	4902	4988	5086	5174	5222	5315	5370	5444	5584	5603	5711	5829	5847	5978	6041	6139	6237	6318	6338
-0.5	40	154	179	318	372	445	530	572	662	765	805	901	1004	1086	1120	1223	1325	1380	1493	1527	1672	1710	1783	1870	1943	2063	2128	2226	2279	2371	2452	2519	2584	2688	2781	2863	2891	2962	3069	3154	3269	3328	3363	3494	3565	3648	3713	3801	3918	3920	4039	4111	4203	4271	4371	4434	4496	4571	4686	4742	4812	4943	4962	5073	5197	5223	5351	5364	5512	5562	5615	5697	5810	5852	5976	6040	6127	6234	6298	6398
-0.5	77	121	235	281	385	426	492	591	695	750	803	945	1039	1081	1177	1273	1353	1389	1450	1524	1609	1709	1805	1882	1995	2052	2091	2163	2314	2331	2408	2517	2580	2669	2779	2859	2928	3007	3086	3163	3256	3304	3382	3470	3574	3622	3738	3828	3888	3934	4033	4124	4213	4314	4369	4422	4532	4639	4700	4788	4847	4924	5016	5097	5190	5248	5344	5416	5474	5524	5649	5757	5785	5864	5997	6042	6093	6175	6294	6396
-0.5	79	147	219	283	342	466	493	594	716	722	853	894	1039	1095	1125	1206	1306	1416	1486	1553	1634	1739	1807	1857	1959	2018	2151	2176	2242	2327	2460	2501	2631	2709	2767	2820	2954	2988	3057	3128	3202	3346	3410	3463	3537	3641	3730	3837	3915	3924	4045	4080	4208	4240	4384	4422	4519	4574	4651	4730	4836	4926	5013	5044	5162	5228	5300	5434	5449	5530	5632	5740	5799	5880	5934	6014	6154	6233	6242	6334
0.5	66	86	184	252	330	456	528	618	684	745	815	958	979	1048	1165	1228	1342	1407	1451	1571	1664	1713	1761	1915	1924	2007	2152	2225	2313	2332	2478	2487	2574	2645	2723	2871	2895	3033	3094	3156	3202	3299	3424	3463	3578	3667	3716	3836	3903	3987	4004	4147	4238	4257	4351	4408	4536	4570	4690	4725	4835	4894	5029	5072	5172	5278	5287	5375	5515	5544	5662	5718	5802	5896	5938	6056	6107	6170	6298	6362
0.5	65	153	228	255	382	468	500	628	651	787	821	910	963	1058	1129	1270	1316	1417	1467	1599	1617	1707	1814	1859	1992	2053	2123	2214	2269	2379	2419	2533	2618	2647	2780	2815	2919	2963	3080	3158	3235	3289	3370	3459	3537	3600	3701	3828	3870	3998	4016	4131	4204	4305	4351	4462	4505	4626	4659	4745	4808	4937	4983	5092	5176	5248	5300	5370	5484	5550	5647	5736	5824	5878	5947	6065	6151	6163	6270	6324
-0.5	44	97	165	277	373	470	534	634	708	721	873	886	969	1051	1197	1254	1332	1435	1474	1563	1609	1717	1830	1872	1921	2014	2155	2215	2289	2394	2412	2515	2619	2668	2775	2843	2890	3034	3111	3135	3224	3332	3363	3466	3545	3608	3721	3803	3871	3934	4063	4148	4199	4310	4386	4410	4541	4621	4695	4745	4863	4941	4971	5092	5197	5231	5300	5372	5455	5542	5613	5731	5770	5858	5961	6032	6134	6176	6273	6345
0.5	40	154	186	309	353	436	482	633	644	736	820	899	1019	1064	1148	1241	1322	1395	1513	1549	1633	1743	1812	1894	1962	2063	2140	2236	2281	2330	2433	2538	2567	2670	2755	2878	2883	2968	3044	3180	3259	3291	3368	3468	3599	3645	3726	3803	3849	3921	4037	4149	4223	4254	4354	4427	4513	4607	4702	4798	4810	4900	5000	5092	5190	5236	5349	5361	5492	5544	5615	5694	5779	5878	5963	6002	6082	6182	6295	6370
-0.5	42	115	239	313	359	418	491	600	657	737	852	919	1024	1055	1174	1257	1357	1428	1516	1549	1642	1698	1779	1843	1943	2030	2122	2204	2251	2388	2433	2544	2583	2705	2734	2866	2942	3017	3087	3186	3239	3323	3412	3459	3544	3649	3725	3830	3906	3927	4065	4128	4191	4282	4335	4477	4496	4623	4641	4773	4868	4926	5016	5052	5187	5237	5289	5436	5467	5567	5616	5716	5800	5885	5995	6079	6102	6236	6307	6374
-0.5	19	144	201	310	372	450	502	596	689	765	809	904	1014	1114	1124	1249	1317	1438	1444	1571	1600	1695	1764	1879	1949	2046	2137	2208	2300	2337	2415	2551	2575	2692	2738	2854	2953	2962	3107	3157	3205	3291	3372	3445	3522	3631	3690	3790	3912	3993	4016	4111	4162	4290	4344	4428	4526	4577	4710	4764	4867	4902	4982	5062	5129	5218	5308	5391	5447	5563	5636	5734	5809	5877	5980	6043	6123	6220	6258	6356
-0.5	76	130	160	284	354	460	551	603	648	777	800	910	966	1095	1191	1208	1310	1404	1506	1598	1666	1687	1807	1902	1975	2046	2136	2220	2295	2376	2401	2488	2628	2647	2744	2870	2954	3029	3063	3171	3241	3357	3419	3452	3544	3601	3701	3815	3846	3991	4029	4142	4176	4253	4395	4460	4542	4609	4688	4789	4839	4888	5012	5076	5196	5236	5300	5363	5489	5535	5674	5714	5791	5903	5984	6075	6105	6173	6281	6383
-0.5	77	123	175	254	329	422	481	589	714	793	849	927	985	1047	1140	1238	1337	1400	1494	1553	1648	1719	1773	1887	1990	2004	2104	2171	2266	2328	2456	2559	2599	2717	2793	2815	2881	2964	3106	3188	3221	3352	3437	3481	3552	3622	3727	3774	3860	3965	4049	4135	4202	4242	4398	4476	4539	4560	4676	4749	4814	4907	5008	5057	5196	5254	5301	5391	5491	5572	5631	5697	5810	5879	5993	6032	6097	6182	6314	6345
0.5	60	143	165	247	389	448	485	560	692	769	855	884	982	1081	1150	1237	1352	1361	1496	1551	1630	1690	1793	1860	1969	2053	2157	2161	2253	2346	2451	2528	2599	2679	2784	2816	2890	3002	3053	3186	3240	3281	3406	3488	3524	3620	3732	3785	3843	3994	4025	4095	4163	4283	4341	4456	4543	4586	4703	4769	4838	4923	5003	5071	5181	5228	5283	5424	5440	5598	5625	5746	5806	5901	5954	6066	6104	6175	6246	6394
-0.5	38	118	186	269	358	400	512	618	711	739	838	915	1020	1119	1137	1235	1350	1369	1505	1561	1662	1691	1779	1908	1968	2067	2098	2234	2269	2337	2435	2505	2622	2714	2766	2810	2892	2983	3104	3135	3279	3293	3415	3503	3572	3613	3755	3794	3883	3979	4034	4081	4172	4313	4391	4434	4532	4610	4701	4789	4860	4950	4976	5074	5158	5214	5315	5389	5477	5530	5673	5750	5772	5842	5921	6025	6104	6187	6254	6340
0.5	68	132	227	282	375	462	492	637	640	755	848	950	1003	1100	1145	1267	1324	1374	1454	1591	1642	1719	1774	1879	1926	2014	2128	2233	2314	2325	2469	2507	2623	2674	2783	2825	2899	3022	3119	3168	3244	3359	3388	3447	3546	3675	3737	3769	3889	3937	4016	4135	4200	4272	4385	4445	4545	4574	4670	4773	4868	4900	4974	5049	5129	5235	5352	5410	5452	5559	5678	5680	5773	5851	5952	6056	6113	6221	6314	6377
-0.5	30	95	233	244	362	437	513	588	716	769	834	897	1039	1051	1128	1252	1285	1428	1443	1580	1677	1738	1771	1856	1992	2060	2095	2238	2257	2395	2475	2551	2601	2694	2771	2873	2914	3017	3097	3179	3218	3338	3422	3479	3525	3625	3716	3828	3888	3994	4043	4140	4221	4305	4343	4426	4499	4560	4653	4720	4879	4923	5010	5106	5168	5229	5335	5368	5518	5597	5677	5702	5813	5919	5995	6047	6098	6184	6263	6358
-0.5	62	81	225	249	372	441	511	636	667	782	854	947	970	1102	1168	1224	1301	1419	1471	1549	1661	1747	1817	1886	1998	2051	2128	2228	2289	2392	2412	2481	2564	2684	2778	2856	2941	3031	3070	3156	3237	3304	3411	3490	3571	3655	3719	3837	3847	3985	4017	4118	4187	4261	4348	4452	4524	4581	4712	4728	4845	4928	5027	5043	5189	5228	5344	5361	5443	5544	5666	5684	5832	5896	5944	6019	6082	6185	6289	6397
0.5	13	82	238	314	370	450	520	604	684	735	838	915	965	1054	1196	1245	1338	1381	1462	1526	1619	1712	1773	1883	1984	2055	2136	2198	2241	2396	2423	2501	2589	2644	2786	2811	2932	2968	3095	3174	3212	3294	3438	3481	3543	3620	3680	3766	3852	3995	4061	4118	4236	4319	4356	4438	4501	4625	4658	4781	4812	4905	5037	5066	5192	5232	5302	5439	5491	5552	5672	5742	5822	5876	5999	6022	6098	6164	6246	6343
-0.5	60	126	177	307	392	420	496	627	703	759	861	910	970	1044	1139	1224	1295	1385	1500	1542	1656	1680	1793	1902	1956	2024	2119	2229	2259	2399	2437	2511	2620	2673	2789	2850	2918	2977	3100	3159	3231	3291	3392	3518	3546	3662	3731	3795	3867	3933	4036	4140	4227	4244	4395	4411	4551	4630	4676	4775	4868	4904	4984	5060	5177	5210	5320	5391	5452	5573	5603	5747	5770	5843	5977	6032	6080	6213	6268	6359
0.5	17	107	221	274	376	477	499	567	676	745	852	914	969	1118	1146	1203	1356	1426	1487	1582	1638	1707	1771	1890	1941	2048	2136	2223	2255	2381	2478	2526	2561	2651	2754	2852	2942	3034	3119	3199	3223	3329	3421	3468	3571	3676	3707	3766	3919	3939	4044	4098	4185	4319	4382	4410	4490	4568	4681	4751	4842	4897	5022	5085	5169	5228	5311	5378	5480	5553	5638	5709	5799	5881	5933	6072	6119	6239	6315	6370
0.5	75	101	223	296	335	406	529	566	698	736	820	896	1033	1104	1135	1219	1356	1385	1443	1572	1602	1689	1818	1865	1959	2001	2117	2174	2290	2354	2470	2557	2567	2683	2761	2800	2934	3010	3100	3183	3203	3331	3434	3472	3584	3668	3726	3780	3889	3988	4032	4089	4220	4264	4385	4474	4496	4613	4698	4795	4862	4895	4982	5040	5161	5214	5304	5415	5462	5563	5622	5705	5792	5895	5928	6042	6108	6160	6299	6362
0.5	36	132	215	242	347	470	534	585	681	727	801	944	998	1117	1193	1219	1289	1397	1461	1568	1640	1756	1838	1913	1931	2028	2098	2211	2258	2353	2473	2521	2610	2701	2725	2855	2941	2971	3069	3194	3248	3293	3399	3518	3525	3639	3689	3812	3918	3976	4000	4152	4188	4302	4370	4474	4497	4607	4650	4794	4863	4896	5030	5072	5144	5261	5329	5399	5470	5564	5626	5709	5804	5916	5984	6070	6095	6180	6250	6385
-0.5	9	141	229	291	320	402	518	573	679	782	812	910	1016	1113	1132	1260	1350	1366	1441	1524	1678	1701	1818	1896	1928	2071	2112	2239	2246	2357	2456	2499	2573	2664	2757	2814	2934	2997	3074	3190	3276	3298	3400	3455	3571	3637	3738	3783	3897	3922	4006	4153	4191	4274	4347	4405	4528	4583	4672	4723	4810	4931	5035	5105	5145	5201	5319	5405	5490	5572	5617	5716	5822	5900	5940	6003	6110	6202	6263	6393
0.5	30	120	237	254	321	465	553	602	660	788	834	882	990	1075	1191	1258	1341	1364	1490	1593	1679	1729	1789	1843	1999	2075	2132	2179	2275	2397	2456	2551	2597	2671	2770	2827	2942	2988	3076	3123	3246	3300	3372	3469	3576	3654	3741	3821	3915	3966	4048	4122	4181	4245	4362	4455	4517	4599	4677	4751	4845	4923	4960	5051	5180	5223	5334	5435	5450	5571	5634	5759	5796	5900	5924	6032	6082	6212	6289	6362
0.5	0	146	163	244	370	472	499	581	684	721	837	909	973	1062	1156	1236	1308	1404	1486	1537	1636	1756	1834	1897	1960	2045	2153	2204	2311	2396	2462	2533	2561	2673	2750	2841	2955	2990	3072	3193	3223	3306	3407	3481	3527	3663	3750	3770	3878	3989	4040	4156	4219	4247	4323	4442	4528	4608	4686	4744	4834	4928	5016	5095	5121	5241	5305	5393	5474	5540	5639	5724	5831	5850	5920	6078	6154	6232	6266	6335
0.5	0	135	225	272	395	401	523	639	705	783	875	910	989	1091	1173	1244	1296	1418	1496	1521	1617	1753	1816	1886	1927	2066	2139	2196	2313	2342	2453	2530	2630	2693	2795	2813	2946	3023	3090	3148	3269	3354	3396	3478	3538	3620	3732	3765	3912	3946	4014	4083	4223	4279	4360	4457	4493	4576	4701	4788	4810	4929	4981	5111	5171	5277	5333	5367	5503	5528	5674	5704	5832	5916	5953	6041	6102	6189	6280	6348
0.5	35	130	189	240	385	442	485	570	663	761	800	883	966	1058	1185	1243	1330	1367	1518	1543	1604	1700	1775	1899	1941	2058	2127	2206	2264	2364	2423	2536	2627	2698	2761	2856	2882	2971	3106	3176	3205	3280	3409	3469	3535	3664	3681	3804	3913	3946	4022	4123	4217	4300	4383	4459	4541	4608	4653	4798	4804	4956	4978	5096	5193	5231	5344	5388	5451	5599	5648	5695	5839	5875	5999	6001	6113	6183	6286	6374
0.5	66	97	198	299	395	403	531	635	671	755	834	930	973	1114	1178	1257	1346	1410	1475	1565	1615	1693	1835	1874	1963	2061	2112	2173	2240	2347	2451	2498	2561	2717	2733	2869	2919	2986	3091	3159	3234	3312	3421	3500	3581	3650	3688	3776	3861	3938	4064	4158	4172	4304	4331	4438	4511	4573	4669	4782	4827	4939	5030	5118	5168	5268	5355	5399	5476	5521	5631	5745	5765	5876	5952	6024	6105	6208	6260	6352
-0.5	2	124	224	299	346	439	531	593	695	786	852	901	1004	1058	1144	1244	1356	1381	1519	1525	1614	1739	1771	1890	1994	2013	2109	2184	2244	2384	2428	2558	2594	2703	2752	2803	2896	2969	3054	3130	3224	3289	3362	3467	3587	3658	3684	3777	3848	3982	4030	4097	4207	4318	4395	4445	4481	4603	4694	4763	4854	4931	5024	5112	5186	5234	5337	5434	5497	5522	5670	5682	5793	5884	5969	6047	6114	6185	6240	6326
-0.5	4	119	228	240	390	428	547	576	708	728	858	902	1035	1111	1182	1232	1328	1367	1500	1555	1634	1751	1777	1848	1975	2050	2119	2210	2254	2393	2430	2518	2572	2687	2768	2831	2953	2966	3099	3129	3272	3322	3362	3449	3582	3624	3750	3774	3916	3962	4062	4155	4193	4240	4354	4417	4501	4588	4677	4772	4856	4951	4976	5047	5138	5272	5290	5422	5508	5523	5601	5695	5809	5878	5924	6074	6142	6174	6242	6329
0.5	54	95	186	257	395	416	522	563	704	789	803	945	1012	1056	1136	1264	1341	1372	1451	1559	1662	1744	1775	1858	1938	2048	2144	2199	2264	2330	2403	2514	2632	2672	2792	2853	2952	2963	3078	3195	3270	3281	3381	3489	3559	3669	3756	3802	3913	3993	4056	4110	4232	4301	4395	4444	4506	4621	4660	4797	4857	4904	4967	5044	5185	5277	5294	5414	5462	5558	5614	5753	5762	5896	5936	6014	6098	6199	6244	6393
-0.5	19	148	224	278	361	413	523	616	681	749	851	920	989	1074	1152	1227	1342	1436	1478	1560	1661	1687	1794	1853	1924	2012	2096	2198	2310	2339	2447	2548	2567	2665	2759	2820	2943	2968	3073	3186	3277	3343	3438	3450	3582	3628	3745	3782	3865	3928	4030	4083	4190	4250	4341	4414	4539	4637	4675	4735	4873	4887	4990	5064	5198	5228	5311	5408	5518	5566	5678	5707	5792	5866	5978	6056	6099	6223	6255	6384
-0.5	49	111	222	275	377	412	505	563	656	768	815	934	996	1087	1146	1221	1282	1404	1480	1595	1622	1689	1782	1917	1977	2045	2125	2234	2241	2341	2479	2498	2588	2683	2735	2850	2919	3019	3098	3145	3207	3359	3380	3486	3544	3617	3705	3763	3851	3945	4072	4104	4171	4262	4336	4460	4528	4599	4705	4742	4851	4904	4980	5066	5182	5276	5358	5416	5443	5574	5653	5744	5829	5847	5991	6075	6128	6197	6270	6326
0.5	64	134	177	292	351	439	531	619	682	737	832	893	1039	1116	1156	1254	1347	1425	1443	1568	1648	1717	1768	1884	1979	2054	2144	2234	2267	2332	2429	2511	2609	2687	2774	2873	2902	2987	3078	3128	3264	3290	3416	3497	3547	3654	3734	3790	3896	3929	4017	4111	4199	4260	4385	4411	4512	4562	4653	4754	4874	4951	4972	5095	5175	5229	5328	5366	5463	5583	5645	5737	5792	5866	5933	6008	6119	6202	6291	6363
-0.5	52	82	168	246	369	425	491	626	647	794	857	888	1012	1044	1172	1261	1334	1380	1514	1527	1616	1685	1775	1875	1949	2071	2085	2238	2277	2333	2456	2495	2633	2678	2760	2867	2880	3026	3113	3165	3250	3306	3388	3478	3521	3674	3746	3775	3842	3934	4026	4129	4234	4274	4334	4454	4480	4618	4684	4750	4802	4900	4991	5111	5154	5278	5346	5395	5492	5524	5651	5715	5828	5851	5994	6025	6096	6188	6289	6330
-0.5	8	105	164	274	384	460	490	572	696	729	847	890	979	1058	1142	1252	1354	1403	1518	1581	1622	1721	1802	1917	1996	2048	2122	2225	2253	2335	2432	2522	2561	2659	2763	2879	2883	2990	3079	3187	3269	3286	3422	3454	3570	3646	3683	3829	3868	3924	4068	4117	4160	4284	4374	4460	4521	4637	4682	4722	4850	4921	5017	5092	5189	5254	5293	5438	5518	5526	5664	5702	5817	5896	5979	6075	6104	6188	6297	6370
